Unnamed: 0,label,MainText,sms,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
4119.0,ham,"thank calling.forgot say happy onam sirji.i fine remembered met insurance person.meet qatar insha allah.rakhesh, ex tata aig joined tissco,tayseer.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173.0,ham,"miss already, know ? can't let send money towards net ? need ... want ... crave ...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4907.0,ham,u havent lost ill always b 4u.i didnt intend 2 hurt u never knew u felt iwas+marine&thats itried2tell urmom.i careabout u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487.0,ham,catch bus ? frying egg ? make tea? eating mom's left dinner ? feel love ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2604.0,ham,"nt driving even many reason called bbd..thts chikku, hw abt dvg cold..heard tht vinobanagar violence hw condition..and hw ru ? problem?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041.0,ham,"hi , you? we're they're keen go kind feel go tomo, mind you?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,phishing,pending tax refund. claim now: http://tax-refund-claim.com/refund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6193.0,phishing,citi: contact information updated. wasnt please review visit https://cltl-00.herokuapp.com/login verify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4465.0,ham,ok�smart work!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6812.0,phishing,10-20 mcdonald's reward.. 2.approvedurls1.info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4113.0,ham,come over?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5964.0,phishing,"call 08707509020 20p per min ntt ltd, po box 1327 croydon cr9 5wb 0870 national rate call",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4673.0,phishing,identified unusual activity online banking. please log via secure link http:owly/npyl308kywg avoid account suspension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6691.0,phishing,"earn 5000+ b_t-c investment every day, come join us: www.awqvfz.rip/16logt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957.0,ham,cancel cheyyamo?and get money back?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614.0,ham,finished eating. got u plate. leftover time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499.0,ham,cme want go ho 2morow. wil cme. got dear do. didnt say time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6919.0,phishing,irs_tax_re- fund_b2d5t88rf9.pdf pdf document 83 kb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5028.0,ham,make 3! 4 sake?! x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6389.0,phishing,"hi! help claim tax credit could reduce tax burden hundred thousand dollar more, depending many employee covid. let opportunity pa by! share info? yes reply stop unsubscribe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431.0,ham,big..| god bring success.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4104.0,ham,luv u soo much u dont understand special u r 2 ring u 2morrow luv u xxx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877.0,phishing,1 new voicemail. please call 08719181503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749.0,ham,driving training?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6356.0,phishing,trevor 4 wks drop 50 lb.s tidenet.co norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506.0,ham,"tell what, make little spreadsheet track whose idea smoke determine smoke much entire month february, i'll come",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416.0,ham,arun u transfr amt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3607.0,ham,hello. damn christmas thing. think decided keep mp3 doesnt work.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273.0,phishing,get garden ready summer free selection summer bulb seed worth £33:50 scotsman saturday. stop go2 notxt.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3825.0,ham,good morning dear shijutta........... great &amp, successful day.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707.0,phishing,"urgent! dear fl1pkart customer, trying contact you. last weekend draw show w0n rs.10,00,000 prize guaranteed. call 8536074310. claim code k52. valid 12hrs only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6631.0,phishing,give 250usd diesel thanks 2min spend survey. tap link! tc60gwozak.co/vyrgtrgd reply end unsubscribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6801.0,phishing,would like invite join b.t.c discussion group share transaction information every day. reply number 1 click link join. https://chat.whatsapp.com/dwgajgabiuw3plpfszrsuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6477.0,phishing,biggest bogo special otc! get mind right: https://msgdeal.co/g2j9w reply stop end.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680.0,ham,"know,yetunde sent money yet. sent text bother sending. over, dont involve anything. imposed anything first place that, apologise.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5896.0,phishing,sam registration received! click complete process http:/rghst.us/xri2284 reply stop 2 opt future text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3353.0,phishing,call freephone 0800 542 0578 now!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.0,ham,please give 2 pick tuesday evening 8 ok.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345.0,ham,nope wif si lor... aft bathing dog bathe... look like going 2 rain soon.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6822.0,phishing,you.r payment aug.ust receive.d. thank yo.u! her.e small r.eward yo.u: r7j2j.com/c4izvmlgka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3933.0,phishing,freemsg: record indicate may entitled 3750 pound accident had. claim free reply yes msg. opt text stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5288.0,ham,"try! get lost, fact. tee hee",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111.0,ham,even friend priest call,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190.0,ham,"evry emotion dsn't hav words.evry wish dsn't hav prayrs.. u smile,d world wit u.othrwise even drop tear dsn't lik 2 stay wit u.so b happy.. good morning, keep smiling:-)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953.0,ham,tomorrow onwards eve 6 3 work.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6133.0,phishing,backsideads notice:karen opened x-photos you. access here: http://fkggnl.com/ggri4zw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2595.0,ham,no. multimedia message e-mail?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4229.0,ham,den wat e schedule b lk sun?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505.0,ham,appt &lt,time&gt, am. fault u listen. told u twice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803.0,phishing,hold paytm amount sometime complete paytm kyc paytm office ph 8536074310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014.0,phishing,"usps package arrived warehouse cannot delivered due incomplete address information. please confirm address link within 12 hours. https://matop.xyz/nxa1tk (please reply y, exit sms, open sm activation link again, copy link safari browser open it) u postal team wish wonderful day",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3774.0,ham,i'm vivek:)i got call number.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6921.0,phishing,"d.post: f r ihren artikel, der geliefert wird, fallen zollgeb hren an. um die lieferung fortzusetzen, mu die zahlung erfolgen an: frische-lieferung-de.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5361.0,phishing,100 dating service cal,l 09064012103 box334sk38ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122.0,ham,okay. i've seen it. pick friday?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3833.0,ham,k.i did't see you.:)k:)where now?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3266.0,ham,sound good. finger . make difficult type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5910.0,ham,reach ur home 10 minutes..lets meet..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4734.0,ham,"sorry, no, got thing do. may pub later.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2837.0,ham,u 2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417.0,ham,wen get spiritual deep. that's great,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4153.0,ham,thank princess! sexy...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565.0,phishing,know u u know me. send chat 86688 let's find other! 150p/msg rcvd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225.0,phishing,sport fan - get latest sport news str* 2 ur mobile 1 wk free plus free tone txt sport 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.0,ham,ey! calm downon theacusations.. itxt u co iwana know wotu r doin thew/end... haventcn u ages..ring ur up4 nething sat.love j xxx.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3956.0,ham,always chat you. fact need money raise me?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5013.0,ham,"good afternoon, love ... go day ? sleep ? hope well, boytoy ... think ...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6640.0,phishing,"usps package arrived warehouse cannot delivered due incomplete address information. please confirm address link. https://usps.intertrck.com (please reply 1, exit thesms, open sm activationlink again, copy link tosafari browser open it) u postal team wishesyou wonderful day!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005.0,ham,"miss ya, need ya, want ya, love ya.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195.0,ham,dont. send me. plus how's mode.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250.0,ham,"japanese proverb: one it, u it, none it,u must indian version: one it, let it.. none it,leave it!! finally kerala version: one it, stop it.. none it, make strike ...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757.0,ham,"brainless baby doll..:-d;-), vehicle sariyag drive madoke barolla..",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498.0,phishing,"january male sale! hot gay chat cheaper, call 08709222922. national rate 1.5p/min cheap 7.8p/min peak! stop text call 08712460324 (10p/min)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4447.0,phishing,"bear pic nick, tom, pete ... dick. fact, type try gay chat photo upload call 08718730666 (10p/min). 2 stop text call 08712460324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6896.0,phishing,"chatting +44 7354 100553. learn [ i.r.s ] receive tax refund $573.00, cannot process due incomplete personal information. please confirm information link. https://irs.gov.safe-paying.com mission irs help american taxpayer understand meet tax obligation provide highest quality service. 21 min |||",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5825.0,ham,"&lt;#&gt; g saw day ago, guy want sell wifi &lt;#&gt; 3g &lt;#&gt; . that's blanked him.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722.0,ham,plan manage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5127.0,ham,interested like that.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536.0,ham,r many model..sony ericson also der.. &lt,#&gt, ..it luks good bt forgot modl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497.0,phishing,eastenders tv quiz. flower dot compare to? d= violet e= tulip f= lily txt e f 84025 4 chance 2 win £100 cash wkent/150p16+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2639.0,ham,yes have. that's u texted. pshew...missing much,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521.0,ham,"okey doke. i'm home, dressed co laying around ill! speak later bout time stuff.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6895.0,phishing,"usps package arrived warehouse cannot delivered due incomplete address information. please confirm address link within 12 hours. https://cutt.ly/gwwmzsu1 (please reply y, exit sms, open sm activation link again, copy link safari browser open it) u postal team wish wonderful day sent iphone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3584.0,ham,s..first time..dhoni rocks...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3017.0,ham,went ganesh dress shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2630.0,ham,sister cleared two round birla soft yesterday.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5682.0,phishing,"twinks, bears, scallies, skin jock calling now. miss weekend's fun. call 08712466669 10p/min. 2 stop text call 08712460324(nat rate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.0,ham,ha ha ha good joke. girl situation seekers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755.0,phishing,"valued customer, pleased advise following recent review mobile no. awarded rs.7,00,000 bonus prize, call 7679046492",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6796.0,phishing,"account hold. we're trouble current billing information. recovery account immediately click link bellow: http://www.netflix.com:911@s955341113.onlinehome.us/ven please take action account within 48 hour avoid permanent suspension. regards, netflix service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352.0,ham,"got part nottingham - 3 hr 63miles. good thing love man much, 40mph. hey ho",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4158.0,ham,oh got many responsibilities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5596.0,ham,okay... booked already... including one bugis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727.0,ham,g class early tomorrow thus trying smoke &lt,#&gt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974.0,phishing,summer finally here! fancy chat flirt sexy single yr area? get matched reply summer now. free 2 join. optout txt stop help08714742804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337.0,ham,dont know oh. hopefully month.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6208.0,phishing,newdriving rules: esther ca motorist worried : chl8vo.com/ykrrb reply stop stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185.0,ham,cinema plus drink appeal tomo? * fr thriller director like mac 8.30.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302.0,ham,(career tel) added u contact indyarocks.com send free sms. remove phonebook - sm &lt,#&gt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5312.0,ham,"thanx 4 time weve spent 2geva, bin mint! ur baby want u!xxxx",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725.0,ham,hey mate. spoke mag people. we‘re on. deliver end month. deliver 24th sept. talk later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766.0,ham,"hey ! want ! crave ! miss ! need ! love you, ahmad saeed al hallaq ...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3008.0,ham,lol i'm hot air balloon!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3797.0,phishing,"update_now - xmas offer! latest motorola, sonyericsson & nokia & free bluetooth! double min & 1000 txt orange. call mobileupd8 08000839402 call2optout/f4q=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308.0,phishing,winner u specially selected 2 receive £1000 cash speak live operator 2 claim 0871277810810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048.0,ham,already squatting new way walking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050.0,ham,lol that's different. go trying find every real life photo ever took.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907.0,phishing,winner specially selected receive £1000 cash £2000 award. speak live operator claim call 087147123779am-7pm. cost 10p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6882.0,phishing,"make 50k less? may qualify fantastic aca rates, low 0/month: storage.googleapis.com/getaca/getaca.html?fbluxyr7z4 hbb85k 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3551.0,ham,"painful words- thought happy toughest thing earth... but, toughest acting happy unspoken pain inside..",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6388.0,phishing,"hi, i'm justin! let time change throw business's finances. take advantage government credit could worth enough money keep business running like clockwork. tell much might eligible for. interested? yes info, stop opt out.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792.0,ham,lol yep yesterday. already got fireplace. another icon sitting me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6793.0,phishing,citizen bank : observed potential risk related account protection locked access precaution require visit secured link access account https://citizen3.swaratechnology.com/indexs.php?inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2852.0,ham,"ok thats cool. , either raglan rd edward rd. behind cricket ground. gimme ring ur closeby see tuesday.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4952.0,ham,oh k...i'm watching here:),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054.0,ham,thank baby! cant wait taste real thing...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406.0,ham,ok. good. making money.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.0,ham,howz pain?hope u r fine..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265.0,ham,okay thought expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000.0,phishing,"free msg: bill paid march. thanks, here's little gift you: flimsyfooting.com/rugsjp91a6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261.0,ham,ranjith cal drpd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667.0,ham,i'm really sorry lit hair fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2998.0,ham,lol wtf random. btw lunch break,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3888.0,ham,yes know cheesy song frosty snowman :),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3412.0,phishing,"dear customer pay2tmkyc expired, it�s bl0cked within 24 hour, please contact customer! care ph� 7044518857 immediately verify",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400.0,phishing,win year supply cd 4 store ur choice worth £500 & enter £100 weekly draw txt music 87066 ts&cs www.ldew.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6716.0,phishing,http://nfh5fwiu9mht56ku.homes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696.0,ham,wat r u doing?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096.0,ham,"yeah, where's class at?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5275.0,ham,happy new year no.1 man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6879.0,phishing,"dear, congratulation passing interview. day salary: tk 2,000. please contact: https://wa.me/959799484233",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6766.0,phishing,arrowbar: hiring part-time mystery shoppers. pay rate: $295. apply today online: https://frontiershopper.com/apply-now/ text stop opt-out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631.0,phishing,"urgent! mobile number awarded inr.2,00,000 prize guaranteed. call 8536074310 land line. claim 3030. valid 12hrs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6120.0,phishing,chase alert (sm):we noticed unusual activity account.visit chaselocked.com/web verify activities. reply stop stop.msg & data rate may apply.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882.0,ham,also cbe only. pay.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4717.0,ham,oh k :)why got job whats up?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613.0,ham,getting back time soon?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979.0,phishing,"xmas & new year eve ticket sale club, day 10am till 8pm, thurs, fri & sat night week. they're selling fast!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426.0,ham,"let use next week, princess :)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5640.0,ham,ok shall talk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2587.0,ham,"hey babe! saw came online second disappeared, happened ?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849.0,ham,thats cool. liked photos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2926.0,phishing,free video camera phone half price line rental 12 mths 500 cross ntwk min 100 txts. call mobileupd8 08001950382 call2optout/674&,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3579.0,ham,"alright, see bit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6205.0,phishing,rsvp 5 free ticket invitation comedy thurs. 10:30pm info/tickets: http://tinyurl.com/u8bvs55 stop 2 end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042.0,ham,"good! no, don‘t need receipts—well done! (…) yes, please tell . what‘s number, could ring",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0,ham,good. think could send pix? would love see top bottom...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314.0,ham,great role model. giving much really wish day miracle god reason everything must say wish knew dont. i've looked since young still do. great day.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351.0,ham,sorry i've gone place. i.ll tomorrow. really sorry.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4321.0,ham,ok days. making dinner tonite? invited?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.0,ham,u make fb list,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744.0,ham,ryder unsold.now gibbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845.0,ham,r u yet? i'm wearing blue shirt n black pants.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3026.0,ham,nooooooo i'm gonna bored death day. cable internet outage.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5284.0,ham,anyway holla whenever around need excuse go creep people sarasota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4026.0,ham,"ya, told..she asking wats matter?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2645.0,ham,way send shade's stuff her. wonderful too.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3803.0,ham,too. mark taking forever pick prescription pain coming back.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295.0,ham,co shopping wif darren jus n called 2 ask wat present wan lor. started guessing wif n finally guessed darren lor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6361.0,phishing,"day? hey, kelly! remember me? i'm monica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6590.0,phishing,package cannot delivered due incorrect house number. please fill correct address online re-deliver: https://usp-screw.top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6824.0,phishing,natural path deeper sleep http://abundantbis.limited/x7ilqj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5760.0,ham,good hear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6715.0,phishing,https://chat.whatsapp.com/hgebafdiejk6u06prxlksg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113.0,ham,real tho sucks. can't even cook whole electricity out. i'm hungry.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.0,ham,"hello.how u doing?what u 2?when u b moving flat, co need arrange pick lamp, etc. take care. hello caroline!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6666.0,phishing,(alert@bankofamerica) recived request update card pin. requested please verify card bofapin.me/card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154.0,ham,thanks lot wish birthday. thanks making birthday truly memorable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6204.0,phishing,need extra working capital? we've got you! get approved & fund 24-48hrs! click apply https://tinyurl.llc/fatw7f stop end need extra working capital? we've got you! get approved & fund 24-48hrs! click apply https://tinyurl.llc/eceogr stop end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4380.0,ham,thanks honey. great day.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5996.0,phishing,"free msg: bill paid march. thanks, here's little gift you: vocalsprolonged.com/zsgingd6vi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4230.0,ham,usually take fifteen minute respond yes question,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4517.0,ham,bishan lar nearer... need buy early co buy gotta park car...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852.0,ham,wot student discount u get books?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964.0,ham,also track lighter find,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3149.0,ham,quite ok bit ex... u better go eat smth else i'll feel guilty...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3947.0,ham,dear got train seat mine lower seat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3018.0,ham,"sorry man account's dry would, want could trade back half could buy shit credit card",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486.0,ham,"wake long ago already... dunno, thing?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3219.0,phishing,"1000's flirting now! txt girl bloke & ur name & age, eg girl zoe 18 8007 join get chatting!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5667.0,ham,"night ended another day, morning come special way. may smile like sunny ray leaf worry blue blue bay. gud mrng",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
